Age,Flight distance,Inflight Wi-Fi service,Convenient arrival/departure time,Ease of online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Check-in service,Inflight service,Cleanliness,Departure delay in minutes,Gender,Customer type,Type of travel,Eco,Eco plus,Satisfied
50,3053,2,2,2,2,3,4,3,5,5,5,5,4,5,4,0,1,0,0,1,0,0
39,3062,1,2,2,2,2,3,3,1,1,1,1,4,1,3,0,0,0,0,0,0,1
50,654,4,2,2,2,5,2,4,4,4,4,4,5,4,1,4,0,0,0,0,0,1
35,2432,2,1,1,1,4,3,4,2,2,2,2,1,2,3,0,1,0,1,1,0,0
29,529,2,4,2,4,4,2,4,4,4,5,5,4,5,4,8,1,0,1,1,0,0
19,2195,5,5,5,5,3,4,3,3,5,4,5,4,5,3,0,1,1,0,1,0,0
47,1992,4,4,4,4,5,5,5,5,5,5,5,3,5,3,0,0,0,0,0,0,0
26,944,5,5,5,5,4,5,3,4,5,3,5,4,5,4,0,1,0,1,1,0,0
40,2640,3,1,2,2,3,3,3,1,2,3,4,3,1,3,0,1,0,1,1,0,0
11,1306,4,5,4,3,1,4,1,1,3,5,4,5,4,1,0,0,0,0,0,0,1
33,3423,2,3,3,3,2,2,2,2,2,2,4,4,4,2,9,0,0,1,0,0,0
35,1192,4,4,4,3,3,4,3,3,1,3,2,4,1,3,54,0,0,0,0,0,1
48,304,4,3,3,3,4,4,4,4,3,2,1,3,2,4,10,1,0,0,0,0,0
50,1855,4,4,4,4,3,5,4,5,5,5,4,4,5,3,79,0,0,0,0,0,1
48,315,2,1,1,1,2,2,2,2,5,1,2,4,4,2,0,0,0,0,0,0,1
36,589,4,4,4,4,5,2,1,4,4,4,4,2,4,3,0,1,0,0,0,0,1
36,3841,4,4,4,4,3,5,3,5,5,5,5,4,5,1,0,0,0,0,0,0,0
51,333,3,4,3,3,4,4,5,1,1,3,4,5,1,5,0,0,0,0,0,0,1
33,3069,2,2,2,2,5,5,4,5,5,5,4,4,5,3,0,1,0,0,0,0,0
50,3127,4,5,5,5,1,4,4,4,4,4,4,3,4,4,0,0,0,0,0,0,1
36,1171,5,5,4,5,5,4,4,2,2,2,2,4,2,5,7,0,1,0,0,0,1
30,844,1,1,1,3,3,1,3,3,3,3,4,4,4,3,19,0,0,1,1,0,0
37,1105,2,4,2,2,2,2,2,2,5,2,1,2,2,2,4,1,0,1,0,1,0
40,493,2,5,2,3,3,2,1,3,4,2,4,3,4,3,0,1,0,0,0,0,1
55,861,1,1,1,1,2,1,2,2,3,3,4,4,3,2,0,0,0,0,0,1,1
48,1652,4,4,4,4,4,5,4,3,3,3,3,3,3,5,8,0,0,0,0,0,1
55,90,3,3,3,3,4,4,5,5,5,5,5,3,5,5,0,0,0,0,0,0,1
16,228,4,5,4,3,4,4,3,4,4,4,4,3,5,4,0,0,1,0,0,0,0
57,257,2,4,2,3,1,2,1,1,4,5,1,5,2,1,0,0,0,0,0,0,1
39,162,2,0,2,1,4,2,3,4,1,2,4,1,5,4,0,1,0,0,1,0,1
24,2586,2,3,3,3,2,2,2,2,5,2,4,2,1,2,0,0,0,0,0,0,1
39,409,1,4,4,3,3,4,3,3,3,3,4,2,4,3,0,1,1,0,0,0,0
62,396,2,4,2,5,5,2,5,5,5,2,5,4,4,5,0,1,0,0,0,0,1
59,3810,5,5,5,5,3,4,5,4,4,4,4,4,4,3,0,0,0,0,0,1,0
50,2300,2,4,2,1,5,5,4,5,5,2,5,5,5,3,2,1,0,1,1,0,0
47,1927,3,3,3,3,2,5,5,5,5,5,5,5,5,3,0,0,0,1,1,0,0
32,1660,4,2,2,2,4,4,4,4,3,5,2,1,2,4,24,1,0,0,1,0,0
55,1849,3,3,3,3,4,5,5,5,5,5,5,5,5,4,0,0,1,0,0,0,0
40,2786,3,3,2,3,2,4,4,3,3,4,3,4,3,5,0,0,0,1,1,0,0
44,528,2,2,1,2,2,5,4,3,3,3,3,4,3,3,121,0,0,0,1,0,1
48,2745,2,5,5,5,2,4,4,3,3,3,2,3,3,3,7,1,0,1,1,0,0
38,2489,2,2,2,2,2,4,5,5,5,5,5,5,5,5,6,0,0,1,1,0,0
16,551,3,1,4,1,3,3,3,3,3,4,4,1,4,3,0,0,0,0,0,0,1
56,3524,4,4,4,4,2,5,5,5,5,5,5,5,5,5,0,0,1,0,1,0,0
40,704,4,4,4,3,5,4,1,5,3,4,4,4,5,5,3,1,1,0,1,0,0
50,1590,3,2,3,4,4,3,4,4,4,3,4,2,4,3,0,1,1,0,1,0,0
65,936,4,5,4,5,1,4,1,1,5,2,4,4,4,1,4,1,0,0,1,0,1
43,2607,3,3,4,3,4,5,5,4,4,4,4,5,4,3,83,1,0,1,1,0,0
21,296,0,4,0,2,5,0,5,5,2,1,1,3,3,5,0,1,0,0,0,0,1
35,2399,4,4,4,4,3,4,4,5,5,5,5,4,5,5,0,0,0,0,0,0,1
28,332,5,5,5,5,4,4,4,4,3,5,5,5,5,4,6,1,0,0,0,0,1
27,469,4,4,4,5,5,4,5,5,3,5,5,5,4,5,0,1,0,0,0,0,0
49,1846,1,1,1,1,2,5,4,4,4,4,4,3,4,5,91,1,0,1,1,0,0
36,192,5,4,4,4,5,5,5,5,2,3,3,3,5,5,0,1,0,0,0,0,1
43,224,5,5,5,5,5,4,5,4,4,4,4,4,4,3,2,1,0,0,0,0,0
27,2125,2,2,2,4,3,2,5,3,5,2,5,3,5,3,0,1,1,0,1,0,0
55,349,3,3,3,3,2,5,4,4,4,4,4,3,4,3,0,0,0,1,1,0,0
39,912,3,4,2,2,3,3,3,3,1,3,4,2,4,3,0,1,0,0,0,0,1
17,370,4,1,1,2,3,1,3,3,4,5,3,4,2,3,46,0,0,0,0,0,1
50,1618,1,4,1,3,4,5,5,2,2,1,2,3,2,4,0,0,1,0,1,0,1
53,78,3,2,2,2,3,3,3,3,2,3,4,4,4,3,0,1,0,1,1,0,0
38,447,2,2,2,5,5,2,2,5,3,2,4,5,5,5,0,1,1,0,1,0,0
49,204,3,5,3,1,2,2,4,1,1,3,1,5,1,5,0,0,0,1,1,0,0
47,1635,4,4,4,4,4,4,2,3,3,4,3,4,3,1,0,0,1,0,1,0,0
13,403,2,5,4,3,1,4,1,1,5,5,4,3,4,1,0,0,0,1,1,0,0
12,550,1,3,1,3,2,1,2,2,4,4,2,3,4,2,7,1,0,1,1,0,0
41,1111,1,1,1,1,2,5,4,2,2,2,2,5,2,4,108,0,0,0,0,0,1
20,868,2,2,2,3,4,2,4,4,1,3,4,3,4,4,0,0,0,0,0,0,0
21,277,3,4,3,5,5,3,5,5,5,2,4,3,4,5,0,1,0,0,1,0,1
18,134,3,5,3,2,4,3,4,4,3,3,4,4,5,4,0,1,0,1,0,0,0
50,1452,4,5,5,5,4,4,4,4,3,5,4,2,5,4,13,1,0,0,0,0,0
10,696,4,5,4,4,1,4,1,1,3,5,4,4,4,1,12,1,0,1,1,0,0
55,240,1,1,1,1,4,4,5,5,5,5,5,5,5,4,0,1,1,0,1,0,0
38,663,4,4,4,4,5,5,5,4,4,5,4,3,4,4,32,0,0,1,0,0,0
44,3422,2,2,2,2,3,4,5,4,4,4,4,4,4,5,0,1,0,0,0,0,1
37,3101,4,5,5,5,1,3,3,4,4,4,4,2,4,1,2,0,0,0,1,0,0
46,196,2,5,2,3,2,2,2,2,4,5,5,5,5,2,0,1,0,0,0,0,1
41,1986,4,4,4,4,3,4,4,4,4,4,4,3,4,5,0,1,0,0,0,0,1
58,2340,1,0,0,4,5,4,3,3,3,0,3,2,3,3,0,0,0,1,1,0,0
29,1220,2,2,2,2,3,2,3,3,4,2,2,4,2,3,0,0,0,0,0,0,1
59,1276,2,5,2,1,4,5,1,3,3,2,3,4,3,2,24,0,0,1,1,0,1
50,811,3,3,3,3,4,5,4,4,4,4,4,4,4,5,3,0,1,0,1,0,0
59,419,5,5,5,5,5,5,4,5,5,5,5,4,5,3,49,0,0,1,1,0,0
22,1449,4,4,4,3,4,1,1,5,4,4,4,1,3,1,9,0,0,0,0,0,1
38,377,3,4,3,3,3,3,3,3,5,3,5,4,5,3,35,0,0,0,0,0,1
23,247,2,1,2,3,4,2,4,4,3,4,2,4,2,4,0,1,0,1,1,0,0
11,650,3,1,3,4,3,3,3,3,1,5,4,4,3,3,2,1,0,1,0,1,0
22,356,2,4,2,3,4,2,1,4,2,4,3,3,3,4,0,0,0,1,1,0,0
54,1055,2,1,2,4,3,3,3,5,5,2,5,1,5,3,0,1,1,0,1,0,1
9,1342,4,5,4,5,2,4,2,2,3,3,3,3,5,2,8,0,0,1,1,0,0
33,2486,2,2,2,2,3,4,5,4,4,4,4,4,4,3,0,0,0,1,1,0,0
41,322,1,2,2,2,5,3,3,1,1,1,1,3,1,2,0,0,0,1,1,0,0
47,991,4,5,5,5,4,4,4,4,3,2,1,3,2,4,0,0,0,1,1,0,0
27,74,2,4,2,4,5,2,5,5,2,4,3,1,1,5,1,0,0,1,1,0,0
59,3092,2,4,4,4,2,1,2,2,2,2,2,2,2,1,34,1,0,0,0,0,0
30,541,3,4,3,2,4,3,4,4,3,3,5,5,5,4,0,0,0,0,0,0,1
19,809,2,2,2,5,3,2,3,3,1,2,3,3,5,3,0,0,0,0,1,0,0
43,725,1,3,1,3,4,4,2,1,1,1,1,5,1,4,3,0,0,1,1,0,0
55,1587,5,5,5,5,2,4,4,4,4,4,4,3,4,5,0,1,0,1,1,0,0
53,383,4,4,4,4,1,3,3,5,5,4,5,4,5,4,4,1,1,0,0,0,0
55,288,5,5,5,5,2,4,4,5,5,5,5,4,5,3,2,1,0,1,1,0,0
49,3295,3,3,3,3,2,5,5,4,4,4,4,5,4,5,32,1,0,0,0,1,1
43,408,1,2,1,3,3,4,3,3,3,1,3,3,3,4,0,1,0,1,0,0,0
27,1747,5,5,5,5,5,4,5,5,5,2,3,1,5,5,14,1,0,1,1,0,0
53,447,4,5,4,2,5,5,4,4,4,4,4,5,4,3,0,0,0,0,0,0,1
35,1346,3,3,3,4,4,3,3,4,4,4,5,1,5,4,0,1,0,1,1,0,0
50,406,1,1,1,3,3,3,3,3,3,1,3,3,3,1,0,0,0,0,0,0,0
56,3085,2,2,2,2,4,4,4,5,5,5,4,3,5,3,0,0,0,1,1,0,0
38,3611,2,2,2,2,5,5,5,5,5,5,5,3,5,5,2,1,1,0,0,0,0
11,1121,2,4,2,4,4,2,5,4,3,5,4,5,4,4,1,1,0,1,1,0,0
22,781,2,5,2,1,3,2,3,3,4,5,5,5,4,3,0,0,0,0,0,0,1
46,406,1,4,2,1,2,4,4,4,4,2,4,4,4,4,0,1,0,0,0,0,1
22,213,5,0,5,1,3,5,3,3,4,4,5,1,3,3,1,1,0,0,0,0,0
9,226,1,4,1,3,1,1,1,1,3,3,4,5,5,1,0,0,0,1,0,1,0
15,299,3,4,3,4,3,3,5,3,3,2,5,3,4,3,0,1,0,0,1,0,1
45,493,1,5,1,2,2,5,5,2,2,1,2,4,2,3,10,1,0,1,1,0,0
57,645,3,5,3,4,4,4,5,4,4,3,4,3,4,3,12,0,0,0,0,1,0
62,304,4,4,4,4,2,5,4,2,2,4,2,4,2,5,0,0,0,0,0,0,1
36,2283,3,2,2,2,4,3,3,3,3,3,3,3,3,3,0,1,0,0,0,0,1
56,3157,0,0,0,3,5,1,5,5,5,5,5,3,5,5,21,1,0,0,0,0,1
55,1674,4,4,4,4,2,3,2,4,4,4,4,2,4,3,0,1,0,1,1,0,0
39,2486,2,2,2,3,2,3,3,1,3,3,3,3,2,3,0,0,0,0,1,0,0
62,1020,3,2,3,3,4,3,4,4,4,5,3,4,4,4,0,0,0,0,0,0,0
37,1192,2,2,2,3,2,2,2,2,5,5,4,5,5,2,0,0,1,0,1,0,0
69,441,3,3,3,1,1,3,1,1,5,1,3,2,5,1,24,1,1,0,1,0,0
58,231,4,3,4,3,4,4,4,4,3,4,4,1,3,4,0,1,0,0,0,0,1
45,866,1,5,1,4,2,5,4,3,3,1,3,3,3,5,0,0,0,0,0,0,1
50,693,3,4,3,3,2,3,3,2,4,3,4,4,4,2,0,0,1,0,1,0,0
52,429,4,4,4,4,4,4,5,4,4,4,4,4,4,4,6,1,1,0,1,0,0
57,377,2,4,2,4,3,2,3,3,3,2,5,3,5,3,0,1,0,0,0,0,0
43,813,1,3,3,3,4,3,4,1,1,1,1,4,1,3,0,0,1,0,1,0,0
12,1431,3,4,3,3,4,3,4,4,4,2,4,3,4,4,75,0,0,0,0,0,0
35,1744,3,3,3,2,5,3,5,5,4,3,3,5,4,5,0,0,0,1,1,0,0
63,471,2,2,2,3,5,2,5,5,3,3,4,1,4,5,0,0,0,0,0,0,1
33,2704,4,4,4,4,3,2,2,3,4,4,5,2,5,2,0,0,0,1,1,0,1
48,3932,5,5,5,5,2,4,5,4,4,4,4,5,4,4,5,0,0,0,0,0,1
41,1371,3,5,5,5,2,4,4,3,3,3,3,3,3,1,31,0,0,0,0,0,1
35,651,3,4,3,2,2,3,2,2,1,2,2,5,3,2,65,1,0,1,1,0,0
55,408,2,3,3,3,3,2,3,3,2,1,3,3,4,3,0,0,1,0,0,0,1
61,869,1,2,1,4,3,1,3,3,4,2,3,3,4,3,18,0,0,0,0,0,1
38,554,2,5,2,5,2,2,2,2,2,2,3,4,3,2,21,1,0,0,0,0,1
65,2943,3,3,3,3,2,4,5,2,2,2,2,5,2,3,0,1,0,0,1,0,0
29,770,1,1,2,1,5,5,5,5,4,3,5,3,5,5,0,0,0,1,0,0,0
25,1865,5,5,5,5,5,5,5,5,5,5,4,3,4,5,12,0,0,1,1,0,0
40,109,2,5,0,1,3,0,3,3,5,5,1,3,3,3,0,0,0,1,1,0,0
36,957,3,5,5,5,3,2,3,3,4,3,3,4,3,3,0,0,0,0,1,0,0
34,1452,1,2,2,2,5,3,3,1,1,1,1,4,1,2,0,1,0,0,0,0,1
31,1050,1,0,0,3,5,0,5,5,5,2,2,2,4,5,0,0,1,0,1,0,0
39,156,2,5,2,1,5,2,5,5,3,1,1,3,1,5,0,1,1,0,1,0,1
40,2381,3,3,3,3,5,4,5,4,4,4,4,4,4,4,24,0,0,1,1,0,0
38,2243,2,2,2,2,2,4,5,4,4,4,4,5,4,3,0,1,1,0,0,1,0
26,1368,1,1,1,2,3,1,3,3,3,4,3,4,2,3,19,1,1,0,0,0,0
30,604,2,5,2,4,2,2,2,2,3,5,2,1,1,2,2,1,1,0,1,0,0
27,1744,2,1,1,1,2,2,2,2,2,3,3,3,4,2,66,1,0,0,1,0,1
22,329,3,1,3,2,5,3,1,5,1,4,2,4,3,5,15,0,1,0,1,0,0
30,888,2,4,4,4,2,2,2,2,1,1,3,2,2,2,0,1,1,0,0,0,0
46,157,3,4,3,4,4,3,4,4,4,3,4,4,4,4,0,0,0,0,0,0,1
62,2622,0,4,0,3,5,4,5,1,1,1,1,3,1,5,56,1,0,1,0,0,0
19,260,5,3,5,3,1,5,1,1,3,3,2,4,2,1,0,0,0,0,0,0,1
44,2698,4,4,2,4,3,5,4,5,5,5,5,4,5,4,0,1,0,1,1,0,0
64,2719,1,1,1,1,3,2,4,3,3,4,5,4,3,2,0,0,0,0,0,0,1
62,2295,1,4,1,3,1,3,3,3,4,1,2,3,2,3,0,0,0,1,1,0,0
26,1489,0,0,0,2,3,0,3,3,3,2,4,3,5,3,3,0,0,0,0,0,1
43,2564,4,4,4,4,4,4,2,5,5,5,3,1,5,5,0,1,0,0,1,0,1
23,3718,4,4,4,4,4,4,4,4,3,2,4,3,4,4,0,1,0,0,1,0,0
46,160,4,5,5,5,4,4,4,4,1,2,4,3,4,4,0,0,0,0,0,0,1
21,222,2,3,2,3,5,2,1,5,1,1,4,1,3,5,12,1,0,0,0,0,0
64,317,3,3,3,4,4,2,2,3,3,3,3,2,3,1,72,1,0,0,1,0,1
14,447,2,5,1,4,2,1,2,2,5,5,2,4,1,2,0,1,0,0,0,0,1
44,687,4,3,3,3,2,3,3,4,4,4,4,4,4,1,16,1,0,1,1,0,0
32,476,3,3,3,3,5,5,5,5,1,2,2,2,3,5,123,1,0,1,0,1,0
25,867,2,2,2,4,4,2,4,4,4,1,3,3,3,4,2,1,0,0,0,0,1
22,239,4,0,4,3,5,4,5,5,3,2,4,5,5,5,0,1,1,0,0,0,0
38,229,4,4,4,3,4,4,4,4,4,5,5,4,4,4,0,0,0,0,0,1,1
28,925,4,4,4,3,3,4,3,3,3,4,4,3,4,3,0,1,0,0,0,1,1
28,1750,3,4,4,4,1,4,1,1,5,3,5,4,5,1,23,0,0,1,1,0,0
39,325,1,0,0,3,5,0,5,5,1,1,2,4,5,5,1,0,0,1,1,0,0
52,669,4,1,1,1,4,4,4,4,3,1,4,3,4,4,0,1,0,0,0,0,1
26,453,2,0,2,1,2,2,2,2,1,3,2,2,1,2,5,0,0,0,0,0,1
37,1660,2,2,2,3,2,2,2,2,3,4,4,4,4,2,3,1,0,0,0,0,1
51,869,2,2,2,2,2,4,5,5,5,5,5,5,5,5,0,0,0,1,1,0,0
63,964,4,5,4,2,5,4,5,5,5,4,5,5,5,4,0,1,0,1,1,0,0
51,551,3,1,3,3,5,4,4,4,4,4,4,5,4,5,0,0,1,0,1,0,0
44,760,3,1,3,3,2,3,2,2,2,4,3,1,3,2,0,0,0,0,0,0,1
40,1589,4,4,4,4,5,5,5,4,4,4,4,5,4,3,66,0,0,0,0,0,0
17,266,2,0,2,1,4,2,3,4,3,2,4,5,4,4,0,1,0,1,1,0,0
48,917,1,1,1,1,5,1,3,4,4,4,4,1,4,5,0,1,1,0,1,0,1
39,308,5,2,2,2,5,5,5,5,4,3,4,3,2,5,0,1,0,1,0,0,0
23,1056,3,5,5,5,3,3,1,3,4,3,4,4,4,3,0,0,1,0,0,0,1
38,3828,3,3,3,3,5,4,5,5,5,5,5,2,5,5,0,0,0,1,1,0,0
46,2288,2,4,4,4,2,3,3,2,2,2,2,2,2,1,76,1,0,0,0,0,0
54,2681,4,3,3,3,4,4,4,5,3,4,5,4,3,4,0,1,1,0,0,1,0
40,1597,4,4,4,4,4,4,5,4,4,4,4,3,4,4,0,0,0,0,0,0,1
22,414,2,4,2,4,1,2,1,1,1,1,4,5,2,1,0,0,1,0,1,0,1
69,425,4,0,4,5,3,4,3,3,5,3,3,1,1,3,0,0,0,1,1,0,1
47,2674,3,3,3,3,3,5,4,5,5,5,5,3,5,3,0,1,0,1,1,0,1
42,785,3,3,3,2,2,3,4,2,3,5,4,4,5,2,15,0,1,0,0,0,1
30,1162,5,1,4,1,5,5,5,5,5,5,4,1,4,5,30,0,0,0,0,0,0
34,1068,5,1,1,1,5,5,5,5,2,2,5,1,1,5,4,0,0,0,0,0,1
20,761,2,4,2,2,3,2,2,3,3,4,4,1,5,3,0,0,0,1,1,0,0
40,812,3,2,3,3,5,3,5,5,2,3,4,3,4,5,0,1,0,1,1,0,0
47,2756,3,3,3,3,5,4,4,4,4,4,4,3,4,4,0,0,0,1,1,0,0
41,2097,4,4,4,4,2,4,4,4,4,4,4,3,4,5,29,1,1,0,1,0,0
42,2342,5,5,5,5,4,4,5,4,4,4,4,3,4,5,7,1,0,0,0,0,0
58,2125,3,2,3,3,4,3,3,4,4,3,4,1,4,4,0,0,0,1,1,0,0
65,818,1,5,1,2,3,1,3,3,3,2,5,1,1,3,0,0,0,0,0,0,1
16,1187,3,3,3,4,1,3,1,1,3,1,4,3,3,1,13,1,0,1,1,0,0
31,3041,3,3,3,3,4,4,4,4,3,4,5,5,4,4,8,1,0,1,1,0,0
15,3082,2,3,5,3,2,2,2,2,4,4,4,4,3,2,53,0,1,0,0,0,0
60,765,2,5,3,4,1,3,1,1,5,4,4,4,4,1,17,0,0,0,0,0,1
23,577,0,4,0,4,2,0,2,2,5,2,4,5,5,2,0,0,0,1,1,0,0
60,170,2,5,0,2,2,5,4,4,4,0,4,4,4,3,14,0,0,0,0,1,1
37,920,5,5,5,3,1,5,1,1,4,3,5,3,5,1,1,0,0,1,1,0,0
17,587,2,4,2,1,2,2,1,2,3,5,4,3,4,2,0,0,1,0,0,0,0
49,3331,2,4,4,4,3,4,3,2,2,2,2,4,2,4,41,1,0,0,0,0,0
37,442,3,3,3,3,5,3,5,5,1,3,4,1,3,5,0,0,1,0,0,0,1
51,1917,2,2,2,2,2,5,5,5,5,5,5,5,5,5,0,0,1,0,0,0,0
21,1165,4,4,4,1,2,4,2,2,3,2,4,4,5,2,2,1,0,0,1,0,1
31,89,5,2,0,3,3,0,3,3,3,4,3,2,3,3,1,1,0,0,0,0,0
44,459,5,5,5,4,2,5,3,2,3,4,4,4,4,2,0,0,0,0,0,0,1
24,1476,4,3,4,2,3,4,3,3,3,4,5,3,4,3,13,0,0,1,1,0,0
58,2243,3,1,2,1,4,2,3,2,2,2,3,4,2,4,0,0,0,0,0,0,1
38,3758,3,2,3,3,5,4,5,5,5,5,5,3,5,5,29,0,0,1,1,0,0
67,1020,3,4,3,4,4,5,4,3,3,3,3,3,3,1,0,0,1,0,1,0,0
69,2704,1,4,1,2,1,2,2,3,3,3,5,2,3,2,167,0,0,0,0,0,1
50,925,3,5,3,1,3,5,5,5,5,3,3,5,5,3,0,1,0,0,0,0,0
30,936,1,1,1,2,4,1,4,4,1,4,3,2,2,4,0,0,0,1,0,1,0
28,1941,2,1,1,1,2,1,2,2,4,4,4,4,4,2,9,1,0,0,0,0,0
65,315,3,4,2,3,2,4,3,5,5,2,5,4,5,1,5,0,0,0,1,0,0
31,2240,1,1,1,1,5,5,5,5,5,3,4,4,4,5,0,0,1,0,0,0,1
42,621,2,4,2,3,4,2,4,4,3,5,3,1,3,4,9,0,0,0,1,0,1
15,216,1,5,0,3,5,0,5,5,4,3,5,2,1,5,79,0,0,0,0,0,1
31,1846,3,3,3,4,5,3,1,5,4,4,3,3,5,5,0,1,1,0,1,0,0
46,2070,2,2,4,2,5,5,5,4,4,4,4,4,4,5,0,1,0,1,1,0,0
35,602,3,1,3,3,5,3,5,5,3,3,3,4,4,5,0,0,0,1,1,0,0
41,866,3,2,2,2,3,4,4,3,3,3,3,5,3,4,0,1,0,1,1,0,0
27,101,4,5,4,1,3,4,3,3,5,2,4,5,4,3,0,1,1,0,1,0,0
45,331,2,2,2,2,4,2,4,4,5,5,5,4,4,4,0,0,0,1,0,1,0
34,3768,3,2,2,2,3,3,2,3,3,2,3,1,3,4,0,1,0,1,1,0,0
24,590,4,1,4,4,3,4,3,3,3,2,4,4,5,3,0,1,0,0,0,0,1
33,181,2,2,2,4,1,2,1,1,3,3,5,3,4,1,7,0,0,0,0,0,1
54,290,5,4,4,4,5,5,5,5,1,3,2,3,3,5,4,0,0,1,0,1,0
44,373,2,4,4,4,3,4,4,2,2,2,2,4,2,1,33,0,0,0,0,0,1
53,786,3,3,3,3,4,5,4,4,4,4,4,3,4,3,0,1,0,1,1,0,1
66,1368,4,5,4,2,2,4,4,3,3,4,3,4,3,3,3,1,0,1,1,0,0
45,2976,4,4,4,4,4,2,1,3,3,3,3,5,3,5,0,0,0,0,0,0,1
18,255,3,3,3,4,2,3,2,2,1,5,3,1,4,2,0,1,0,0,0,0,1
43,1061,2,2,2,4,4,2,4,4,1,4,3,1,3,4,0,0,1,0,1,0,0
40,1514,1,1,1,1,4,4,4,3,3,4,3,4,3,5,0,0,0,1,1,0,0
15,3077,3,4,4,4,3,3,3,3,3,2,3,4,3,3,0,0,0,0,0,0,1
7,868,3,1,3,1,3,3,2,3,1,3,1,3,1,3,2,0,0,0,0,0,1
48,3818,3,1,1,1,3,4,3,3,3,2,3,4,3,3,0,1,0,1,1,0,0
43,109,3,2,4,4,5,4,3,3,3,3,3,1,3,4,0,0,0,1,0,1,0
26,896,0,0,0,3,1,0,1,1,5,3,5,5,4,1,0,1,0,0,0,0,1
36,607,4,4,4,4,4,3,4,4,5,2,2,1,4,4,0,0,0,0,0,0,1
55,1558,5,5,5,5,3,4,4,5,5,5,5,4,5,4,30,1,0,0,0,0,1
39,297,3,0,4,3,4,4,4,4,2,1,4,4,4,4,0,1,0,1,1,0,0
64,373,1,4,1,1,2,1,2,2,4,4,5,3,5,2,0,0,0,0,0,1,1
41,129,3,4,3,3,2,3,2,2,2,5,4,2,4,2,0,1,0,0,0,0,1
10,314,1,4,1,4,2,1,2,2,2,1,3,1,4,2,43,0,0,1,0,1,0
23,624,2,5,2,5,5,2,3,5,5,2,4,4,4,5,0,1,1,0,1,0,0
41,1065,4,5,4,2,3,4,5,5,5,4,5,5,5,3,2,1,0,0,0,0,1
32,1438,3,4,3,1,2,3,2,2,4,4,3,3,5,2,0,1,0,0,0,0,1
60,3786,1,1,1,1,4,5,4,4,4,4,4,5,4,3,0,1,0,1,1,0,0
43,1437,2,2,2,2,4,5,4,5,5,5,5,5,5,4,0,1,0,1,0,0,1
39,308,3,4,3,4,5,3,5,5,1,5,4,5,5,5,10,1,0,0,0,1,1
45,2793,3,3,3,3,3,5,5,4,4,4,4,4,4,4,38,1,0,0,0,0,0
22,1721,4,5,4,2,2,4,2,2,5,2,5,3,4,2,8,1,0,1,0,1,0
26,2454,3,2,3,1,3,5,5,1,4,1,1,5,2,5,0,0,0,1,1,0,0
56,2607,2,2,2,2,4,4,4,5,5,5,5,4,5,3,0,0,0,0,0,0,0
45,1532,3,3,2,3,3,4,4,5,5,5,5,3,5,3,0,1,0,0,1,0,0
26,109,2,1,2,3,5,2,4,5,2,5,3,4,3,5,0,0,0,0,0,0,0
24,1721,3,4,3,2,4,3,4,4,4,3,4,3,5,4,0,0,0,1,1,0,0
34,1390,5,5,5,5,5,5,5,5,5,5,5,3,5,4,0,1,1,0,0,0,0
51,1979,1,1,1,1,5,4,5,4,4,4,4,5,4,4,8,1,0,0,0,0,1
51,220,2,5,2,3,4,2,4,4,3,5,5,4,5,4,31,0,1,0,0,0,1
22,646,3,1,3,3,5,3,5,5,4,2,4,2,4,5,11,0,0,1,1,0,0
48,2605,0,0,0,5,2,5,5,2,2,3,3,5,2,5,0,1,0,0,0,0,1
46,255,0,0,0,3,4,5,4,2,2,1,1,5,2,5,0,1,0,1,1,0,0
56,177,5,5,5,5,5,4,5,4,4,4,5,3,4,5,1,1,1,0,1,0,0
29,997,1,2,1,3,2,1,2,2,3,2,4,4,4,2,0,1,0,0,1,0,0
64,304,4,2,2,2,5,1,2,4,4,4,4,4,4,2,0,0,0,0,0,0,0
31,266,0,0,0,2,4,4,3,4,4,2,2,2,5,4,0,1,1,0,0,0,1
48,813,2,4,2,4,1,3,4,3,3,2,3,4,3,4,9,0,0,0,0,0,0
28,817,3,3,3,4,5,3,5,5,3,2,2,2,5,5,0,0,0,0,0,0,1
46,2640,1,1,1,1,4,5,4,2,2,2,2,3,2,3,0,1,1,0,0,0,1
56,3550,5,5,4,5,3,4,5,4,4,4,4,3,4,4,0,0,1,0,1,0,1
35,143,3,3,3,2,3,3,3,3,4,5,5,4,5,3,0,1,0,0,1,0,0
45,1216,0,2,0,3,4,3,3,1,1,0,1,4,1,1,20,0,1,0,1,0,0
48,164,4,1,1,1,4,4,4,4,4,4,5,3,2,4,0,0,0,0,1,0,1
34,3849,1,2,5,2,1,4,3,1,1,1,1,3,1,2,2,0,0,0,0,0,1
38,368,2,3,3,3,2,3,4,2,3,4,4,4,4,2,66,1,0,0,0,1,0
37,666,4,1,4,2,5,4,5,5,4,1,2,1,2,5,0,0,0,0,0,0,1
39,2457,2,3,3,3,4,3,3,2,2,2,2,4,2,1,8,1,0,0,1,0,0
50,650,2,4,5,5,2,2,2,2,2,2,3,4,3,2,11,1,0,1,1,0,0
30,661,4,1,4,3,5,4,1,5,4,1,3,1,4,5,0,0,0,1,0,1,0
25,581,1,5,5,5,1,2,1,1,3,4,4,2,4,1,1,1,0,0,0,0,1
34,550,4,0,4,1,3,4,3,3,3,5,4,3,4,3,0,1,0,1,1,0,0
